Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_41_858.jpg;0;1;0;1.465355;19.10077;99.67509;1.249078;324.7843;-0.0008983299
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_41_925.jpg;0;1;0;1.512138;19.19995;99.6045;1.252637;324.7702;-0.0009456202
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_41_992.jpg;0;1;0;1.559726;19.27705;99.54961;1.258852;324.7572;-0.0009676658
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_42_063.jpg;0;1;0;1.62078;19.38329;99.47391;1.263227;324.7422;-0.0009893907
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_42_130.jpg;0;1;0;1.666927;19.46559;99.41524;1.267493;324.7328;-0.0009947296
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_42_196.jpg;0;1;0;1.728318;19.55015;99.35493;1.272463;324.7208;-0.001027983
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_42_268.jpg;0;1;0;1.774902;19.66633;99.27203;1.277447;324.7072;-0.001070258
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_42_325.jpg;0;1;0;1.820476;19.75605;99.20797;1.281038;324.6954;-0.00105318
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_42_392.jpg;0;1;0;1.865893;19.84799;99.1423;1.285613;324.6843;-0.001055477
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_42_458.jpg;0;0.8011216;0;1.923259;19.94192;99.07518;1.286843;324.6749;-0.001095828
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_42_525.jpg;0;0.6004883;0;1.956239;20.06939;98.98405;1.277263;324.6618;-0.0005437221
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_42_593.jpg;0;0.4006064;0;1.979253;20.16607;98.91488;1.263979;324.6497;-0.0005143637
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_42_658.jpg;0;0.1994381;0;1.995238;20.26294;98.84556;1.228382;324.6373;-0.0004524972
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_42_725.jpg;0;0;0;1.996493;20.39135;98.75362;1.126649;324.6213;-0.0003331428
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_42_792.jpg;0;0;0;1.991038;20.48674;98.68531;1.008631;324.6098;-0.0002372524
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_42_859.jpg;0;0;0;1.982833;20.58144;98.61749;0.8647184;324.5989;1.502279E-05
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_42_926.jpg;0;0;0;1.9766;20.70691;98.52773;0.6474453;324.5875;0.005931998
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_42_993.jpg;0;0;0;1.970305;20.8006;98.46088;0.4749589;324.5833;0.01837084
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_43_059.jpg;0;0;0;1.961812;20.89401;98.39436;0.3008265;324.5827;0.03663057
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_43_126.jpg;0;0;0;1.955362;21.01806;98.30609;0.06664449;324.5828;0.0590052
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_43_192.jpg;0;0;0;1.948834;21.11079;98.2401;359.8957;324.5829;0.07268808
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_43_259.jpg;0;0;0;1.939974;21.20339;98.17394;359.7475;324.577;0.06869581
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_43_326.jpg;0;0;0;1.932828;21.32696;98.08559;359.5968;324.5659;0.03920447
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_43_392.jpg;0;0;0;1.925843;21.41966;98.01957;359.5045;324.5632;0.01806985
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_43_459.jpg;0;0;0;1.916568;21.51235;97.95339;359.4411;324.557;359.9829
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_43_530.jpg;0;0;0;1.909417;21.6362;97.86553;359.3942;324.5625;359.9704
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_43_597.jpg;0;0;0;1.900559;21.72895;97.79974;359.3761;324.5666;359.9678
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_43_660.jpg;0;0;0;1.893467;21.85236;97.71204;359.3768;324.5694;359.9721
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_43_726.jpg;0;0;0;1.886903;21.9446;97.64642;359.3838;324.5695;359.9746
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_43_794.jpg;0;0;0;1.878204;22.03674;97.58102;359.4008;324.5725;359.9841
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_43_861.jpg;0;0;0;1.871318;22.15922;97.49393;359.4391;324.5747;0.001759338
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_43_926.jpg;0;0;0;1.864876;22.25071;97.42883;359.4687;324.5748;0.01270155
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_43_993.jpg;0;0;0;1.858475;22.34187;97.36397;359.4978;324.5748;0.02237158
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_44_059.jpg;0;0;0;1.849996;22.43271;97.29933;359.5257;324.5748;0.03070785
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_44_127.jpg;0;0;0;1.843677;22.55333;97.21336;359.5673;324.5718;0.03165445
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_44_193.jpg;0;0;0;1.835046;22.64349;97.14919;359.5991;324.5711;0.02991004
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_44_260.jpg;0;0;0;1.828811;22.73329;97.0853;359.6265;324.571;0.02800115
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_44_327.jpg;0;0;0;1.822609;22.85244;97.00053;359.6557;324.571;0.02487425
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_44_393.jpg;0;0;0;1.814383;22.94138;96.93726;359.672;324.571;0.02218919
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_44_460.jpg;0;0;0;1.808242;23.05939;96.8533;359.6864;324.571;0.01830669
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_44_527.jpg;0;0;0;1.802125;23.14748;96.79063;359.6921;324.571;0.01526747
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_44_594.jpg;0;0;0;1.793851;23.23526;96.72809;359.7009;324.5688;0.005240386
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_44_661.jpg;0;0;0;1.78778;23.3518;96.64519;359.7054;324.5685;-0.004394644
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_44_727.jpg;0;0;0;1.781732;23.4388;96.58331;359.7042;324.5685;359.9893
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_44_794.jpg;0;0;0;1.773538;23.52561;96.52168;359.7074;324.571;359.9914
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_44_861.jpg;0;0;0;1.767531;23.64073;96.43977;359.7051;324.5713;359.9913
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_44_927.jpg;0;0;0;1.761548;23.72676;96.37865;359.7027;324.5729;-0.004822698
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_44_994.jpg;1.534327;0;0;1.753442;23.81261;96.31788;359.7012;324.6045;0.005998188
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_45_061.jpg;4.519365;0;0;1.746885;23.92817;96.23946;359.7017;325.0511;0.07326602
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_45_127.jpg;7.525024;0;0;1.739347;24.01606;96.18323;359.7095;325.7265;0.1689435
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_45_194.jpg;10.52414;0;0;1.727644;24.10517;96.1296;359.7294;326.6784;0.3001419
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_45_261.jpg;13.52284;0;0;1.717204;24.22613;96.06342;359.769;328.4037;0.5443649
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_45_328.jpg;15;0;0;1.705512;24.31824;96.01793;359.8084;329.9492;0.7677307
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_45_395.jpg;15;0;0;1.692373;24.41118;95.97496;359.8684;331.525;0.9844823
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_45_461.jpg;15;0;0;1.68382;24.53634;95.92033;0.01132189;333.5739;1.182051
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_45_528.jpg;15;0;0;1.67515;24.62818;95.88176;0.001167429;335.0886;1.131119
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_45_594.jpg;15;0;0;1.665218;24.72084;95.84792;359.963;336.5989;1.060614
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_45_662.jpg;15;0;0;1.657769;24.84595;95.80795;359.9362;338.6356;1.014529
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_45_728.jpg;15;0;0;1.650599;24.94046;95.78103;359.9283;340.1648;1.003983
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_45_796.jpg;15;0;0;1.641334;25.0354;95.7567;359.9278;341.6891;1.013774
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_45_866.jpg;15;0;0;1.633914;25.16274;95.72808;359.9567;343.7134;1.035222
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_45_930.jpg;15;0;0;1.624163;25.25858;95.70968;359.9904;345.2339;1.063288
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_45_997.jpg;15;0;0;1.61682;25.35411;95.69382;0.006648602;346.7532;1.089983
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_46_063.jpg;15;0;0;1.610253;25.48076;95.67643;359.9938;348.7542;1.08366
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_46_129.jpg;12.05641;0;0;1.604477;25.57567;95.66528;359.9863;350.0764;1.03657
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_46_199.jpg;8.930218;0;0;1.598457;25.67043;95.65536;359.9722;351.1646;0.9897053
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_46_267.jpg;5.872412;0;0;1.594339;25.79638;95.64204;359.9452;352.164;0.8923928
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_46_330.jpg;2.851221;0;0;1.588142;25.89043;95.63184;359.9156;352.6302;0.7975069
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_46_397.jpg;0.00286717;0;0;1.582981;25.98398;95.62066;359.8772;352.8085;0.6722511
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_46_463.jpg;0;0;0;1.577483;26.10809;95.60513;359.8194;352.8326;0.485774
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_46_530.jpg;0;0;0;1.572159;26.20078;95.59356;359.775;352.8339;0.3486933
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_46_597.jpg;0;0;0;1.565024;26.29318;95.58205;359.7316;352.8342;0.2170165
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_46_664.jpg;0;0;0;1.559649;26.41595;95.5668;359.6773;352.8344;0.05353751
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_46_731.jpg;0;0;0;1.554262;26.50772;95.5554;359.6405;352.8344;359.9423
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_46_797.jpg;0;0;0;1.547071;26.59926;95.54405;359.608;352.8344;359.8423
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_46_864.jpg;0;0;0;1.541255;26.72152;95.5293;359.604;352.8455;359.7607
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_46_930.jpg;0;0;0;1.535543;26.81301;95.51809;359.6129;352.8498;359.715
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_46_997.jpg;0;0;0;1.528185;26.90427;95.5068;359.6283;352.8513;359.6816
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_47_065.jpg;0;0;0;1.522859;27.02561;95.49184;359.6572;352.8547;359.6607
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_47_130.jpg;2.983329;0;0;1.517423;27.11633;95.48188;359.6753;353.0401;359.6833
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_47_196.jpg;5.957731;0;0;1.509569;27.2068;95.47377;359.6873;353.4716;359.7516
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_47_263.jpg;8.973662;0;0;1.502571;27.32692;95.46678;359.6916;354.4709;359.9242
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_47_330.jpg;8.899339;0;0;1.494764;27.41654;95.46388;359.6894;355.3846;0.09226547
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_47_397.jpg;5.927318;0;0;1.488428;27.50594;95.4609;359.6958;356.1164;0.2355602
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_47_463.jpg;2.9322;0;0;1.483705;27.625;95.45599;359.7271;356.6837;0.3591132
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_47_530.jpg;0;0;0;1.478854;27.71397;95.45117;359.7551;356.8017;0.3992888
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_47_596.jpg;0;0;0;1.472112;27.80256;95.44606;359.7787;356.811;0.4186347
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_47_665.jpg;0;0;0;1.467015;27.92011;95.43935;359.8047;356.8115;0.426808
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_47_732.jpg;0;0.09985518;0;1.462056;28.008;95.43431;359.8242;356.81;0.4176751
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_47_797.jpg;0;0.2992776;0;1.464335;28.09625;95.42932;359.8534;356.8098;0.4024347
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_47_865.jpg;0;0.49854;0;1.47687;28.21595;95.42258;359.937;356.8096;0.3717958
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_47_932.jpg;0;0.6997454;0;1.497619;28.30821;95.4174;0.04956569;356.8093;0.3424252
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_47_997.jpg;0;0.8993675;0;1.539722;28.40327;95.41197;0.2106965;356.8063;0.3030852
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_48_065.jpg;0;1;0;1.582098;28.53504;95.40425;0.48739;356.7957;0.2190937
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_48_132.jpg;0;1;0;1.626839;28.63768;95.39818;0.734137;356.7854;0.1392864
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_48_198.jpg;0;1;0;1.686613;28.74336;95.39184;1.00121;356.7725;0.04683248
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_48_265.jpg;0;1;0;1.731772;28.88821;95.38438;1.340239;356.7854;-0.004381858
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_48_331.jpg;0;1;0;1.774921;28.9953;95.37897;1.342394;356.7487;-0.00345948
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_48_397.jpg;0;1;0;1.847816;29.1044;95.37273;1.250767;356.7225;-0.0007732228
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_48_465.jpg;0;0.8991413;0;1.891757;29.25526;95.3636;1.20618;356.7073;-0.0005758912
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_48_535.jpg;0;0.700222;0;1.92968;29.37146;95.35648;1.205939;356.696;-0.0005452019
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_48_599.jpg;0;0.4797731;0;1.965479;29.48926;95.34923;1.210075;356.6844;-0.0005216119
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_48_665.jpg;0;0.2960345;0;1.981348;29.64731;95.33944;1.191936;356.6689;-0.0004673821
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_48_733.jpg;0;0.09576993;0;1.989175;29.76564;95.33208;1.144398;356.6573;-0.0003912664
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_48_800.jpg;0;0;0;1.985273;29.88308;95.32476;1.058512;356.6461;-0.0003106665
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_48_864.jpg;0;0;0;1.979166;30.03821;95.31508;0.894555;356.6317;-9.451358E-05
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_48_931.jpg;0;0;0;1.972987;30.15368;95.30788;0.7464862;356.6219;0.0009654064
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_48_998.jpg;0;0;0;1.964668;30.26854;95.3008;0.585483;356.6151;0.007995154
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_49_065.jpg;0;0;0;1.958356;30.42096;95.29162;0.3625038;356.6119;0.02758871
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_49_136.jpg;0;0;0;1.951984;30.53479;95.28484;0.192695;356.612;0.04508916
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_49_199.jpg;0;0;0.206296;1.929787;30.64674;95.27818;359.9902;356.6122;0.06012728
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_49_265.jpg;0;0;0.4032569;1.872255;30.78789;95.26942;359.5829;356.6023;0.05128644
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_49_332.jpg;0;0;0.6022659;1.780667;30.88453;95.26305;359.1545;356.5812;-0.002052215
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_49_398.jpg;0;0;0.802126;1.595883;30.97067;95.25833;358.5906;356.5985;0.0007045763
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_49_465.jpg;0;0;1;1.49437;31.07921;95.25203;358.0984;356.6608;-8.15803E-05
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_49_532.jpg;0;0;1;1.362363;31.15677;95.24744;357.9851;356.7014;-0.005598666
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_49_598.jpg;0;0;1;1.206664;31.23089;95.24328;358.053;356.7356;-0.002055473
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_49_666.jpg;0;0;1;1.107755;31.32443;95.23798;358.4764;356.769;-0.001552175
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_49_733.jpg;0;0;1;0.9744347;31.3873;95.23434;358.9277;356.7754;-0.003595656
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_49_799.jpg;0;0;0;0.8123017;31.44055;95.23117;359.1911;356.7743;0.001666705
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_49_866.jpg;0;0;0;0.8091975;31.511;95.22719;359.5272;356.7743;0.00912611
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_49_933.jpg;0;0;0;0.8064572;31.56324;95.22423;359.756;356.7743;0.01401001
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_49_999.jpg;0;0;0;0.8029623;31.6149;95.22131;359.9598;356.7743;0.01817172
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_50_066.jpg;0;0;0;0.8004426;31.68276;95.21748;0.1872685;356.7743;0.02256651
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_50_133.jpg;0;0;0;0.7979932;31.73287;95.21465;0.3223918;356.7743;0.02499739
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_50_200.jpg;0;0;0;0.7948087;31.7823;95.21186;0.4264337;356.7743;0.02670432
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_50_267.jpg;0;0;0;0.7924617;31.84709;95.20814;0.5142124;356.7728;0.02418129
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_50_333.jpg;0;0;0;0.7894286;31.89485;95.20533;0.5415599;356.7699;0.01666779
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_50_399.jpg;0;0;0;0.7871183;31.94202;95.20256;0.5430366;356.7673;0.008949577
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_50_466.jpg;0;0;0;0.7847693;32.00414;95.19894;0.5126193;356.7646;0.001029185
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_50_533.jpg;0;0;0;0.7824062;32.05024;95.19633;0.4706222;356.7646;-0.0001465605
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_50_599.jpg;0;0;0;0.7792273;32.09595;95.19376;0.4153605;356.7646;-0.001170394
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_50_667.jpg;0;0;0;0.7768112;32.15638;95.19035;0.3241367;356.7646;-0.002351984
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_50_733.jpg;0;0;0;0.7735358;32.20137;95.1878;0.2469856;356.7646;-0.003094038
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_50_800.jpg;0;0;0;0.7710394;32.26103;95.18443;0.1385342;356.7646;-0.003882787
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_50_867.jpg;0;0;0;0.7685099;32.30559;95.18192;0.05673871;356.7646;-0.004323011
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_50_938.jpg;0;0;0;0.7650889;32.35003;95.1794;359.9774;356.7646;-0.004636076
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_51_003.jpg;0;0;0;0.762491;32.40919;95.17606;359.8789;356.7646;-0.004864479
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_51_067.jpg;0;0;0;0.7598697;32.4535;95.17355;359.8128;356.7646;-0.004903307
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_51_133.jpg;0;0;0;0.7563456;32.4978;95.17105;359.7547;356.7646;-0.004839207
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_51_200.jpg;0;0;0;0.7536871;32.55689;95.16776;359.6933;356.7657;-0.002019097
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_51_272.jpg;0;0;0;0.7509053;32.6013;95.16521;359.6632;356.7652;-6.282015E-05
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_51_339.jpg;0;0;0;0.7472521;32.64573;95.1627;359.6443;356.7649;0.0002606861
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_51_401.jpg;0;0;0;0.7445607;32.70501;95.15932;359.6355;356.7646;-0.0004046568
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_51_467.jpg;0;0;0;0.7418591;32.74943;95.15681;359.6374;356.7646;-0.0007044574
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_51_535.jpg;0;0;0;0.7383631;32.79379;95.15431;359.6448;356.7646;-0.0009623814
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_51_601.jpg;0;0;0;0.7357608;32.85282;95.15097;359.6619;356.7646;-0.001240595
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_51_668.jpg;0;0;0;0.7331765;32.89698;95.14848;359.6789;356.7646;-0.001398263
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_51_735.jpg;0;0;0;0.7297603;32.94104;95.14598;359.6984;356.7646;-0.001513868
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_51_802.jpg;0;0;0;0.7272211;32.99959;95.14268;359.727;356.7646;-0.001604165
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_51_869.jpg;0;0;0;0.7247015;33.04334;95.14021;359.7493;356.7646;-0.001627121
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_51_935.jpg;0;0;0;0.7213725;33.08694;95.13773;359.7715;356.7646;-0.001614779
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_52_002.jpg;0;0;0;0.7188976;33.14482;95.13447;359.7998;356.7646;-0.001550029
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_52_069.jpg;0;0;0;0.7164404;33.18803;95.13203;359.8195;356.7646;-0.001470292
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_52_136.jpg;0;0;0;0.71319;33.23106;95.12959;359.8372;356.7646;-0.001367698
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_52_203.jpg;0;0;0;0.7107699;33.28815;95.12637;359.8575;356.7646;-0.001203064
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_52_269.jpg;0;0;0;0.7083635;33.33076;95.12395;359.87;356.7646;-0.001063037
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_52_336.jpg;0;0;0;0.7051743;33.37317;95.12156;359.8799;356.7646;-0.0009138667
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_52_403.jpg;0;0;0;0.7027951;33.42944;95.11839;359.8893;356.7646;-0.0007081031
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_52_470.jpg;0;0;0;0.7004254;33.47143;95.116;359.8936;356.7646;-0.0005531262
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_52_536.jpg;0;0;0;0.6972786;33.51324;95.11365;359.8958;356.7646;-0.0004008007
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_52_602.jpg;0;0;0;0.694927;33.56871;95.1105;359.8955;356.7646;-0.0002064468
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_52_668.jpg;0;0;0;0.6925817;33.61011;95.10817;359.8934;356.7646;-7.092003E-05
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_52_736.jpg;0;0;0;0.6894635;33.65135;95.10583;359.8899;356.7646;5.452822E-05
C:\Users\tzyhp\Desktop\data\IMG\robocam_2018_03_03_08_30_52_803.jpg;0;0;0;0.6871308;33.7061;95.10274;359.8835;356.7646;0.0002020513
